0.959226
0.959543
0.959868
0.960200
0.960540
0.960887
0.961242
0.961605
0.961975
0.962353
0.962739
0.963132
0.963532
0.963940
0.964356
0.964778
0.965208
0.965645
0.966090
0.966541
0.966999
0.967463
0.967935
0.968412
0.968896
0.969387
0.969883
0.970384
0.970892
0.971404
0.971922
0.972444
0.972972
0.973503
0.974039
0.974578
0.975121
0.975667
0.976216
0.976768
0.977322
0.977878
0.978435
0.978994
0.979554
0.980114
0.980674
0.981235
0.981794
0.982352
0.982909
0.983465
0.984017
0.984568
0.985115
0.985659
0.986198
0.986734
0.987264
0.987789
0.988309
0.988822
0.989329
0.989829
0.990322
0.990807
0.991283
0.991751
0.992209
0.992659
0.993098
0.993526
0.993945
0.994352
0.994747
0.995131
0.995502
0.995861
0.996206
0.996539
0.996858
0.997163
0.997453
0.997729
0.997991
0.998237
0.998468
0.998684
0.998884
0.999068
0.999236
0.999387
0.999522
0.999641
0.999742
0.999827
0.999896
0.999947
0.999981
0.999998
0.999998
0.999981
0.999947
0.999896
0.999827
0.999742
0.999641
0.999522
0.999387
0.999236
0.999068
0.998884
0.998684
0.998468
0.998237
0.997991
0.997729
0.997453
0.997163
0.996858
0.996539
0.996206
0.995861
0.995502
0.995131
0.994747
0.994352
0.993945
0.993526
0.993098
0.992659
0.992209
0.991751
0.991283
0.990807
0.990322
0.989829
0.989329
0.988822
0.988309
0.987789
0.987264
0.986734
0.986198
0.985659
0.985115
0.984568
0.984017
0.983465
0.982909
0.982352
0.981794
0.981235
0.980674
0.980114
0.979554
0.978994
0.978435
0.977878
0.977322
0.976768
0.976216
0.975667
0.975121
0.974578
0.974039
0.973503
0.972972
0.972444
0.971922
0.971404
0.970892
0.970384
0.969883
0.969387
0.968896
0.968412
0.967935
0.967463
0.966999
0.966541
0.966090
0.965645
0.965208
0.964778
0.964356
0.963940
0.963532
0.963132
0.962739
0.962353
0.961975
0.961605
0.961242
0.960887
0.960540
0.960200
0.959868
0.959543
0.959226
